smiles,lgHL
CCOc1cc(ccc1C(=O)O)CC(=O)NC(c1ccccc1N1CCCCC1)CC(C)C,-0.0605
COc1ccc(cc1)C1Sc2ccccc2N(C(=O)C1OC(=O)C)CCN(C)C,0.748
N#Cc1ccc(cc1C(F)(F)F)NC(=O)C(CS(=O)(=O)c1ccc(cc1)F)(O)C,2.15
COc1cc(OC)cc(c1C(=O)CCCN1CCCC1)OC,0.519
Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)(O)c1ccc(cc1)Cl,1.54
COC(=O)C1=C(C)NC(=C(C1c1cccc2c1non2)C(=O)OC(C)C)C,0.519
CCCCc1ncc(n1Cc1ccc(cc1)C(=O)O)C=C(C(=O)O)Cc1cccs1,0.322
Fc1ccc(c(c1)F)C(C(S(=O)(=O)C)C)(Cn1cncn1)O,1.69
COc1ccc2c(c1)C(=O)N(C(=O)C2(C)C)CCc1ccc(cc1)S(=O)(=O)NC(=O)NC1CCCCC1,0.903
OCC1C=CC(C1)n1cnc2c1nc(N)nc2NC1CC1,0.0
CCOC(=O)Nc1ccc(nc1N)NCc1ccc(cc1)F,0.929
O=C1NC(C(=O)N1c1ccc(c(c1)C(F)(F)F)N(=O)=O)(C)C,1.69
CCOc1ccc(cc1c1nc(=O)c2n([nH]1)c(CCC)nc2C)S(=O)(=O)N1CCN(CC1)CC,0.653
OC(=O)CC1=C(C)C(=Cc2ccc(cc2)S(=O)C)c2c1cc(F)cc2,0.892
CN(CCc1c[nH]c2c1cc(cc2)CS(=O)(=O)N1CCCC1)C,0.531
O=C1NC(c2c1cccc2)(O)c1ccc(c(c1)S(=O)(=O)N)Cl,1.56
Clc1ccc2c(c1)S(=O)(=O)N=C(N2)C,1.68
OC(=O)c1cc(c(cc1NCc1ccco1)Cl)S(=O)(=O)N,0.398
Clc1ccc2c(c1)N(C(=O)CC(=O)N2C)c1ccccc1,1.26
Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)N,1.34
OS(=O)CNc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NCS(=O)O,0.74
NC(=O)CN1CC(CC1=O)O,0.875
CCC(N1CCCC1=O)C(=O)N,0.845
COc1cc2c(cc1OC)CC(C2=O)CC1CCN(CC1)Cc1ccccc1,1.85
CCOC(=O)C(NC1CCc2c(N(C1=O)CC(=O)O)cccc2)CCc1ccccc1,1.02
C1CN2C(=NC(C2)c2ccccc2)S1,0.74
CN(CCc1c[nH]c2c1cc(cc2)Cn1cncn1)C,0.342
OC(=O)CCCCCCNC1c2ccccc2CCc2c1cccc2,-0.125
COc1cc(NCc2ccc3c(c2C)c(N)nc(n3)N)cc(c1OC)OC,1.23
CNC1(CCCCC1=O)c1ccccc1Cl,0.447
CC1OC1P(=O)(O)O,0.279
Clc1ccc2c(c1)C(=NCC(=O)N2C)c1ccccc1,1.62
O=C1Nc2ccc(cc2C(=NC1O)c1ccccc1)Cl,0.826
O=C1CN=C(c2c(N1)ccc(c2)N(=O)=O)c1ccccc1Cl,1.58
CN1C(=O)CN=C(c2c1ccc(c2)N(=O)=O)c1ccccc1F,1.4
O=C1CN=C(c2c(N1)ccc(c2)Cl)c1ccccc1Cl,2.3
Clc1ccc2c(c1)C(=NC(C(=O)N2)O)c1ccccc1Cl,1.23
Clc1ccc2c(c1)C(=NC(C(=O)N2C)O)c1ccccc1,1.18
Clc1ccc2c(c1)C(=NC(C(=O)N2C)O)c1ccccc1Cl,0.69
CCN(CCN1C(=O)CN=C(c2c1ccc(c2)Cl)c1ccccc1F)CC,0.362
OC(=O)C1N=C(c2ccccc2)c2c(NC1=O)ccc(c2)Cl,0.38
O=C1CN=C(c2c(N1)ccc(c2)N(=O)=O)c1ccccc1,1.41
O=C1CN=C(c2c(N1)ccc(c2)Cl)c1ccccc1,1.66
N#CCCN1C(=O)C(O)N=C(c2c1ccc(c2)Cl)c1ccccc1F,0.954
CNC1Cc2c(CC1)[nH]c1c2cc(cc1)C(=O)N,1.38
CCn1cc(C(=O)O)c(=O)c2c1cc(N1CCN(CC1)C)c(c2)F,1.04
CCn1cc(C(=O)O)c(=O)c2c1cc(N1CCNCC1)c(c2)F,0.544
CCn1cc(C(=O)O)c(=O)c2c1c(F)c(N1CCNC(C1)C)c(c2)F,0.903
FCCn1cc(C(=O)O)c(=O)c2c1c(F)c(N1CCN(CC1)C)c(c2)F,0.934
COCC(=O)OC1(CCN(CCCc2nc3c([nH]2)cccc3)C)CCc2c(C1C(C)C)ccc(c2)F,1.11
COC(=O)C(c1ccccc1)C1CCCCN1,0.681
CCCSc1ccc2c(c1)[nH]c(n2)NC(=O)OC,1.0
Brc1cc(Br)c(cc1Oc1cc(Br)c(cc1Br)Br)Br,4.72
Brc1c(Oc2c(Br)c(Br)c(c(c2Br)Br)Br)c(Br)c(c(c1Br)Br)Br,2.46
Brc1ccc(c(c1)Br)Oc1ccc(cc1Br)Br,4.14
CCCCNc1cc(cc(c1Oc1ccccc1)S(=O)(=O)N)C(=O)O,0.0792
Brc1ccc(cc1)Oc1ccc(cc1Br)Br,4.42
c1ccc(cc1)Oc1ccccc1,1.92
OC(=O)C(Cc1cc(I)c(c(c1)I)Oc1ccc(c(c1)I)O)N,1.78
OC(=O)C(c1cccc(c1)Oc1ccccc1)C,0.477
Brc1cc(Br)c(c(c1)Br)Oc1cc(Br)cc(c1)Br,4.17
OC(=O)C(Cc1cc(I)c(c(c1)I)Oc1cc(I)c(c(c1)I)O)N,2.19
Brc1ccc(c(c1)Br)Oc1cc(Br)c(cc1Br)Br,4.1
Brc1cc(Br)c(c(c1)Br)Oc1cc(Br)c(cc1Br)Br,4.26
Brc1cc(Br)c(cc1Oc1c(Br)cc(c(c1Br)Br)Br)Br,3.87
O=C1N(CC2c3c1cccc3CCC2)C1CN2CCC1CC2,1.59
C#CC1(O)CCC2C1(C)CCC1C2CCC2=Cc3c(CC12C)cno3,1.38
N1CC2CC(C1)c1c2cc2c(c1)nccn2,1.38
CCCCCC(C=CC1C(O)CC(=O)C1CCCCCCC(=O)O)O,-0.903
CCCCC(CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC)(O)C,-0.301
OCC(=O)C12OC(OC1CC1C2(C)CC(O)C2(C1CC(C1=CC(=O)C=CC21C)F)F)(C)C,0.176
OCC(=O)C12OC(OC1CC1C2(C)CC(O)C2(C1CCC1=CC(=O)C=CC21C)F)(C)C,0.38
CCCC1OC2C(O1)(C(=O)CO)C1(C(C2)C2CCC3=CC(=O)C=CC3(C2C(C1)O)C)C,0.447
OCC(=O)C12OC(OC1CC1C2(C)CC(O)C2C1CC(C1=CC(=O)C=CC21C)F)(C)C,0.255
CCCCCC(CCC1C(O)CC2C1Cc1cccc(c1C2)OCC(=O)O)O,0.477
OC(=O)C1CC(CN1C(=O)CP(=O)(CCCCc1ccccc1)O)C1CCCC1,0.973
CCc1cccc2c1oc(c2)C(CNC(C)(C)C)O,0.362
CCn1cc(C(=O)O)c(=O)c2c1nc(N1CCNCC1)c(c2)F,0.708
Oc1cc(C)c2c3c1C(=O)c1c(O)cc(c4c1c3c1c3c2c(C)cc(c3C(=O)c2c1c4c(O)cc2O)O)O,1.62
OCc1cc(O)c2c3c1c1c(C)cc(c4c1c1c3c3c(C2=O)c(O)cc(c3c2c1c(C4=O)c(O)cc2O)O)O,1.3
COC(=O)C1=C(C)NC(=C(C1c1cccc(c1)N(=O)=O)C(=O)OCCN(Cc1ccccc1)C)C,0.613
CC1OC(C(C1O)O)n1cc(F)c(=O)[nH]c1=O,-0.456
OCC1OC(CC1N=N#N)n1cc(C)c(=O)[nH]c1=O,0.114
OCC1OC(CC1O)n1cc(C)c(=O)[nH]c1=O,1.18
COc1cc(cc(c1O)OC)C1C2C(=O)OCC2C(c2c1cc1OCOc1c2)OC1OC2COC(OC2C(C1O)O)c1cccs1,1.2
CN(C(Cc1ccccc1)C)Cc1ccccc1,1.37
OCCOCCN1CCN(CC1)C(c1ccc(cc1)Cl)c1ccccc1,1.35
OC(=O)COCCN1CCN(CC1)C(c1ccc(cc1)Cl)c1ccccc1,0.919
OC(=O)Cn1c2cc(n3cncc3)c(cc2[nH]c(=O)c1=O)N(=O)=O,-0.108
Cc1ccc(cc1)c1nc2n(c1CC(=O)N(C)C)cc(cc2)C,0.23
CCN(CCNC(=O)c1c(C)[nH]c(c1C)C=C1C(=O)Nc2c1cc(F)cc2)CC,1.7
O=C1C=CC2(C(=C1)C(=C)CC1C2CCC2(C1CCC2=O)C)C,1.38
CCOC(=O)C1(CCN(CC1)C)c1ccccc1,0.898
CCC(=O)C1(CCN(CC1)C)c1cccc(c1)O,0.362
CC(CC1C(=O)N2CCCC2C2(N1C(=O)C(O2)(NC(=O)C1CN(C)C2C(=C1)c1cccc3c1c(C2)c([nH]3)Br)C(C)C)O)C,0.978
Clc1ccc(c(c1)Cl)C1(OCC(O1)COc1ccc(cc1)N1CCN(CC1)C(C)C)Cn1cncn1,0.839
COc1cc(ccc1Nc1c2ccccc2nc2c1cccc2)NS(=O)(=O)C,0.672
C1CCC(CC1)(N1CCCCC1)c1ccccc1,1.2
OCCOc1nc(nc(c1Oc1ccccc1OC)NS(=O)(=O)c1ccc(cn1)C(C)C)c1ccnc(c1)c1nn[nH]n1,0.58
COc1ccccc1OCC(CN1CCN(CC1)CC(=O)Nc1c(C)cccc1C)O,0.845
CNCCCC12CCC(c3c1cccc3)c1c2cccc1,1.71
OCC(Cn1ccc(nc1=O)N)OCP(=O)(O)O,0.415
N#Cc1cc(c2ccncc2)c([nH]c1=O)C,-0.0969
O=c1[nH]cc(cc1N)c1ccncc1,0.301
CC12CC3CC(C1)(C)CC(C2)(C3)N,1.9
NC12CC3CC(C2)CC(C1)C3,1.2
CC(C12CC3CC(C2)CC(C1)C3)N,1.44
O=C(C(c1cscc1)C(=O)O)NC1C(=O)N2C1SC(C2C(=O)O)(C)C,0.0
Nc1nnc(c(n1)N)c1cccc(c1Cl)Cl,1.4
NC(=NC(=O)c1cc(c(cc1C)n1cccc1)S(=O)(=O)C)N,0.342
Oc1ccc(cc1)C(C(N1CCC(CC1)(O)c1ccccc1)C)O,0.568
CCn1nc(C(=O)O)c(=O)c2c1cc1OCOc1c2,0.176
C#CC1(O)CCC2C1(C)CCC1C2CCC2=CC(=O)CCC12,0.845
OCC(=O)C1(O)CCC2C1(C)CC(O)C1C2CCC2=CC(=O)CCC12C,0.204
OCC(=O)C1(O)CCC2C1(C)CC(O)C1(C2CCC2=CC(=O)CCC12C)F,0.544
O=C1CCC2(C(=C1)C(C)CC1C2CCC2(C1CCC2(O)C(=O)C)C)C,1.32
C#CC1(O)CCC2C1(CC)CCC1C2CCC2=CC(=O)CCC12,0.973
O=C1CCC2(C(=C1)CCC1C2(F)C(O)CC2(C1CCC2(C)O)C)C,0.964
O=C1CCC2(C(=C1)CCC1C2CCC2(C1CCC2C(=O)C)C)C,1.65
O=C1CCC2(C(=C1)CCC1C2CCC2(C1CCC2O)C)C,0.263
NNc1nncc2c1cccc2,-0.0177
COc1c(N2CC3C(C2)CCCN3)c(F)cc2c1n(cc(c2=O)C(=O)O)C1CC1,0.914
NC(=NCC1COC2(O1)CCCCC2)N,1.0
CCC(C(=O)OC1CC(C)C=C2C1C(CCC(CC(CC(=O)O)O)O)C(C=C2)C)C,0.146
CCC(C(=O)OC1CC(O)C=C2C1C(CCC(CC(CC(=O)O)O)O)C(C=C2)C)C,-0.108
O=C(C(c1ccc(cc1)O)N)NC1C(=O)N2C1SC(C2C(=O)O)(C)C,0.0414
O=C(C(S(=O)(=O)O)c1ccccc1)NC1C(=O)N2C1SC(C2C(=O)O)(C)C,0.0792
NC(c1ccccc1)C(=O)NC1C(=O)N2C1SC(C2C(=O)O)(C)C,0.146
O=C(C(c1ccccc1)N)NC1C(=O)N2C1SC(C2C(=O)OCOC(=O)C(C)(C)C)(C)C,0.0
O=C(Cc1ccccc1)NC1C(=O)N2C1SC(C2C(=O)O)(C)C,-0.155
O=C(C(c1ccccc1)C(=O)O)NC1C(=O)N2C1SC(C2C(=O)O)(C)C,0.0414
OCC1OC(CC1O)n1cnc(nc1=O)N,-0.237
OCC1OC(C(C1O)O)n1cnc(nc1=O)N,-0.444
CCOC(=O)C1(CCC=CC1NC)c1ccccc1,0.643
CCOC(=O)C1(CCC=CC1N(C)C)c1ccccc1,0.699
O=C1C=C2C(=CC3C(C2(C2C1C2)C)CCC1(C3CCC1(O)C(=O)C)C)Cl,1.86
O=C(CC(C(=O)N(C1CC1)CC(=O)O)NS(=O)(=O)c1ccc2c(c1)cccc2)NCC1CCCN(C1)C(=N)N,0.279
OC(c1ccccc1)(C1CCCCC1)CCN1CCCC1,1.08
COC1(NC(=O)C(c2ccc(cc2)O)C(=O)O)C(=O)N2C1OCC(=C2C(=O)O)CSc1nnnn1C,0.462
COc1ccc2c(c1)c(CC(=O)O)c(n2C(=O)c1ccc(cc1)Cl)C,0.146
CCC1(CC)C(=O)NCC(C1=O)C,1.04
CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O,-0.0223
COc1cc(ccc1Cc1cn(c2c1cc(cc2)NC(=O)OC1CCCC1)C)C(=O)NS(=O)(=O)c1ccccc1C,1.0
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,-0.602
Fc1ccc(cc1)C(c1ccc(cc1)F)N1CCN(CC1)CC=Cc1ccccc1,2.64
COc1cccc(c1)C1(O)CCCCC1CN(C)C,0.763
Clc1ccc2c(c1)c(cn2c1ccc(cc1)F)C1CCN(CC1)CCN1CCNC1=O,1.86
OCC1OC(C(C1O)O)n1cnc2c1nc(F)nc2N,1.04
OCC1OC(C(C1O)O)n1cnc2c1nc(N)nc2OC,-0.301
OCC1OC(C(C1O)F)n1cnc2c1nc(Cl)nc2N,0.716
OCC1OC(CC1O)n1cnc2c1nc(Cl)nc2N,1.2
OC1C(O)C(OC1n1cnc2c1nc(F)nc2N)COP(=O)(O)O,1.3
O=C1Nc2c(C1)cc(c(c2)Cl)CCN1CCN(CC1)c1nsc2c1cccc2,0.491
O1CCOCC1,-2.41e-16
NC(=O)CC(C(=O)NC(C(CN1CC2CCCCC2CC1C(=O)NC(C)(C)C)O)Cc1ccccc1)NC(=O)c1ccc2c(n1)cccc2,1.11
OC(=O)C1CCCN(C1)CCC=C(c1sccc1C)c1sccc1C,1.0
OC(COc1ccc(cc1)O)CNCCNC(=O)N1CCOCC1,0.886
C=C1CCC2(C34C1Oc1c4c(CC2N(CC3)CC2CC2)ccc1O)O,0.944
CCCc1cc(=O)[nH]c(=S)[nH]1,0.114
O=C(c1ccccc1)NC1CCN(CC1)CCc1cc2c([nH]1)cccc2,0.633
NCc1ccccc1CC(=O)NC1C(=O)N2C1SCC(=C2C(=O)O)CSc1nnnn1CC(=O)O,0.477
OC(C(=O)NC1C(=O)N2C1SCC(=C2C(=O)O)CSc1nnnn1C)c1ccccc1,-0.125
O=C(C(c1ccccc1)O)NC1C(=O)N2C1SCC(=C2C(=O)O)CSc1nnnn1CS(=O)(=O)O,0.653
CCOC(=O)C(NC(C(=O)N1CC2(CC1C(=O)O)SCCS2)C)CCc1ccccc1,1.51
CCN(C(=O)N1CCN(CC1)C)CC,0.903
CC(c1cccc2c1cccc2)NCCCc1cccc(c1)C(F)(F)F,1.54
Cc1cn(C2OC(C=C2)CO)c(=O)[nH]c1=O,0.146
CCNc1nc(NC(C)C)nc(n1)Cl,1.48
CN(c1nc(nc(n1)N(C)C)N(C)C)C,0.872
c1ccc(cc1)c1ccc(cc1)C(n1ccnc1)c1ccccc1,0.176
O=C1NC(=O)C(C(=O)N1C)(C)C1=CCCCC1,0.69
Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1,1.0
CCCc1nn(c2c1[nH]c(nc2=O)c1cc(ccc1OCC)S(=O)(=O)N1CCN(CC1)C)C,0.591
CN1CCCC1Cc1c[nH]c2c1cc(cc2)CCS(=O)(=O)c1ccccc1,0.623
O=C1C=CC2(C(N1)CCC1C2CCC2(C1CCC2C(=O)NC(C)(C)C)C)C,0.778
CCC(=O)NCCC1CCc2c1c1CCOc1cc2,0.255
Clc1cccc(c1)N1CCN(CC1)CCCn1nc2n(c1=O)cccc2,0.863
OC(COc1cccc2c1CC(O)C(C2)O)CNC(C)(C)C,0.964
Fc1ccc(c(c1)F)C(OP(=O)(O)O)(Cn1cncn1)Cn1cncn1,0.322
Fc1ccc(c(c1)F)C(Cn1cncn1)(Cn1cncn1)O,1.48
OC(CC(CC(=O)O)O)CCn1c(C(C)C)c(c(c1c1ccc(cc1)F)c1ccccc1)C(=O)Nc1ccccc1,1.15
CC(Cn1cnc2c1c1ccccc1nc2N)C,1.3
COc1ccccc1OCCNCC(COc1cccc2c1c1ccccc1[nH]2)O,0.38
NCCCCNCCCNC1CCC2(C(C1)CC(C1C2CCC2(C1CCC2C(CCC(C(C)C)OS(=O)(=O)O)C)C)O)C,0.978
OC1CCC2(C(C1)CCC1C2CCC2(C1CCC2C(=O)C)C)C,0.672
OCC1OC(=O)N(C1)c1cccc(c1)C,0.204
CCCN(CCC)CCc1cccc2c1CC(=O)N2,0.778
COCC1(CCN(CC1)CCn1nnn(c1=O)CC)N(c1ccccc1)C(=O)CC,0.204
Cc1cccc(c1C)C(c1cnc[nH]1)C,0.342
CN(CCC=C1c2ccccc2Sc2c1cc(Cl)cc2)C,1.0
CCOC(=O)C1C(CC2N(C1CC2)C)OC(=O)c1ccccc1,0.176
COC(=O)C1C(CC2N(C1CC2)C)OC(=O)c1ccccc1,-0.119
CC(C1C(=O)N2C1C(C)C(=C2C(=O)O)SC1CCC(N1)C(=O)N(C)C)O,0.0
Fc1c[nH]c(=O)[nH]c1=O,-0.602
CN(CCc1ccc(cc1)NS(=O)(=O)C)CCOc1ccc(cc1)NS(=O)(=O)C,0.908
CCOc1ccccc1OCCNC(Cc1ccc(c(c1)S(=O)(=O)N)OC)C,0.833
CCN(CC#CCOC(=O)C(c1ccccc1)(C1CCCCC1)O)CC,0.857
COc1ccc(cc1)C(C1(O)CCCCC1)CN(C)C,0.699
CCc1nc(N)nc(c1c1ccc(cc1)Cl)N,2.15
COc1cc2ncnc(c2cc1OCCCN1CCOCC1)Nc1ccc(c(c1)Cl)F,1.43
OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,0.146
OC(=O)Cc1cc(C)ccc1Nc1c(F)cccc1Cl,0.602
OC(=O)c1ccccc1Nc1c(Cl)ccc(c1Cl)C,0.484
OC(=O)c1ccccc1Nc1cccc(c1C)C,0.301
CN1CCN(CC1)CCCCN1C(=O)CN(C1=O)N=Cc1ccc(o1)c1ccccc1,1.9
CCC1(O)C(=O)OCc2c1cc1c3nc4cc(F)c(c5c4c(c3Cn1c2=O)C(N)CC5)C,0.826
O=C1c2ccccc2S(=O)(=O)N1CCCCNCC1CCc2c(O1)cccc2,0.0792
COc1cc(CCNCC(COc2cccc(c2)C)O)ccc1OC,0.279
CC(=O)NCC1OC(=O)N(C1)c1ccc(c(c1)F)N1CCOCC1,0.653
CN(CCCN1c2ccccc2CCc2c1cc(Cl)cc2)C,1.41
CNCCCN1c2ccccc2CCc2c1cccc2,1.34
CN(CCCN1c2ccccc2CCc2c1ccc(c2)O)C,1.0
CN(CC(CN1c2ccccc2CCc2c1cccc2)C)C,1.36
CN(CCCN1c2ccccc2CCc2c1cccc2)C,1.2
CCC1CN2CCC1CC2C(c1ccnc2c1cc(OC)cc2)O,0.756
CCC1(O)CN2CCC1CC2C(c1ccnc2c1cc(OC)cc2)O,0.826
C=CC1CN2CCC1CC2C(c1ccnc2c1cc(OC)cc2)O,0.82
OCCNCCNc1ccc(c2c1C(=O)c1c(C2=O)c(O)ccc1O)NCCNCCO,1.72
CN1CCN(CC1)Cc1ccc(cc1)C(=O)Nc1ccc(c(c1)Nc1nccc(n1)c1cccnc1)C,1.34
Clc1cc2c(c(c1Cl)Cl)oc1c2c(Cl)c(c(c1)Cl)Cl,4.94
Clc1c(Cl)c(Cl)c2c(c1Cl)oc1c2c(Cl)c(c(c1Cl)Cl)Cl,4.18
Clc1cc2oc3c(c2c(c1Cl)Cl)c(Cl)c(c(c3Cl)Cl)Cl,4.61
Clc1cc2c(c(c1Cl)Cl)oc1c2c(Cl)c(c(c1Cl)Cl)Cl,4.36
Clc1cc2c(cc1Cl)oc1c2cc(Cl)c(c1)Cl,3.64
Clc1cc2c(cc1Cl)oc1c2c(Cl)c(c(c1Cl)Cl)Cl,4.79
Clc1cc2c(c(c1Cl)Cl)oc1c2cc(Cl)c(c1Cl)Cl,4.43
Clc1cc2c(cc1Cl)oc1c2cc(Cl)c(c1Cl)Cl,4.71
Clc1cc2c(cc1Cl)oc1c2c(Cl)c(c(c1)Cl)Cl,4.03
CN1CCC(C(C1)O)c1c(O)cc(c2c1oc(cc2=O)c1ccccc1Cl)O,0.716
OC(c1cc(nc2c1cccc2C(F)(F)F)C(F)(F)F)C1CCCCN1,2.7
CN1C2CCC1CC(C2)OC(=O)c1c[nH]c2c1cccc2,0.748
S=P(N1CC1)(N1CC1)N1CC1,0.431
CC(C1CCC(CC1)C(=O)NC(C(=O)O)Cc1ccccc1)C,0.176
NS(=O)(=O)Cc1noc2c1cccc2,1.8
COc1ccc2c3c1OC1C43CCN(C(C2)C4CCC1=O)C,0.327
O=C1CCC2(C34C1Oc1c4c(CC2N(CC3)C)ccc1O)O,0.114
COc1ccc2c3c1OC1C43CCN(C(C2)C4(O)CCC1=O)C,0.74
CCc1nn(c(=O)n1CCOc1ccccc1)CCCN1CCN(CC1)c1cccc(c1)Cl,0.0792
NCC1CCC(CC1)C(=O)O,0.362
ClC1C(Cl)C(Cl)C(C(C1Cl)Cl)Cl,3.07
C#CC1(CCCCC1)OC(=O)N,0.349
NCC1(CCCCC1)CC(=O)O,0.724
ClCCN(C(=O)NC1CCCCC1)N=O,0.195
CN1CCCC1c1cccnc1,0.301
OCc1cc(ccc1O)C(CNCCCCCCOCCCCc1ccccc1)O,0.74
OC1CCC2(C34C1Oc1c4c(CC2N(CC3)CC2CCC2)ccc1O)O,0.568
CCCCc1oc2c(c1C(=O)c1cc(I)c(c(c1)I)OCCN(CC)CC)cccc2,2.91
CCN(Cc1cc(ccc1O)Nc1ccnc2c1ccc(c2)Cl)CC,0.813
COc1cc2c(cc1O)CCNC12CSC2c3c(OC(=O)C)c(C)c4c(c3C(COC1=O)N1C2C2N(C(C1O)Cc1c2c(O)c(c(c1)C)OC)C)OCO4,1.64
