smiles,lgHL
OCC1OC(OC2C(CO)OC(C(C2O)O)O)C(C(C1OC1OC(C)C(C(C1O)O)NC1C=C(CO)C(C(C1O)O)O)O)O,0.431
Nc1ccc(cc1)S(=O)(=O)Nc1noc(c1)C,0.991
Clc1cc(Cl)c(c(c1)c1ccc(c(c1)Cl)Cl)Cl,3.45
Clc1ccc(cc1)Nc1cc2nc3ccccc3n(c2cc1=NC(C)C)c1ccc(cc1)Cl,2.38
CCN(CC#CCOC(=O)C(c1ccccc1)(C1CCCCC1)O)CC,0.857
Cc1ccc(cc1)N(c1cccc(c1)O)CC1=NCCN1,-0.499
O=S(c1nc2c([nH]1)cccc2)Cc1nccc(c1C)OCC(F)(F)F,0.0
CON=C(c1csc(n1)N)C(=O)NC1C(=O)N2C1SCC(=C2C(=O)O)CSc1nc(c(s1)CC(=O)O)C,0.623
Clc1cc(ccc1Cl)c1c(Cl)ccc(c1Cl)Cl,3.16
Fc1ccc(cc1)C(c1ccc(cc1)F)CCCN1CCC(CC1)n1c(=O)[nH]c2c1cccc2,1.46
NC(C=C)CCC(=O)O,1.1
COc1ccc(cc1)C(=O)Nc1ccccc1C(CN1CCCCC1)C,0.415
O=C1NC(=O)N(C1)N=Cc1ccc(o1)N(=O)=O,-0.0132
COc1cc2c(cc1O)CCNC12CSC2c3c(OC(=O)C)c(C)c4c(c3C(COC1=O)N1C2C2N(C(C1O)Cc1c2c(O)c(c(c1)C)OC)C)OCO4,1.64
Clc1c2Oc3c(Oc2c(c(c1Cl)Cl)Cl)c(Cl)c(c(c3Cl)Cl)Cl,4.82
CCC1(CCC(=O)NC1=O)c1ccc(cc1)N,1.1
Clc1cc(Cl)c(cc1c1ccccc1)Cl,1.99
Fc1ccc(cc1)C(=O)CCCN1CCC(CC1)n1c(=O)[nH]c2c1cccc2,0.763
Clc1ccccc1c1ccccc1Cl,1.48
O=C1OCC(=C1c1ccccc1)c1ccc(cc1)S(=O)(=O)C,1.23
CCCC1CN(C(C1)C(=O)NC(C1OC(SC)C(C(C1O)O)O)C(Cl)C)C,0.322
Fc1ccc(c(c1)F)C(Cn1cncn1)(Cn1cncn1)O,1.48
ClCCNC(=O)N(CCCl)N=O,-0.432
CCC(N1CCCC1=O)C(=O)N,0.845
Clc1ccc2c(c1)C(=NCc1n2cnn1)c1ccccc1,1.23
CNCCC(c1cccs1)Oc1cccc2c1cccc2,1.08
ClC(Cl)Cl,0.176
ClCCN(c1ccc(cc1)CC(C(=O)O)N)CCCl,0.0
O=C(NC1C(=O)N2C1SCC(=C2C(=O)O)CSc1nnc(s1)C)Cn1cnnn1,0.23
C=C1CCC2(C34C1Oc1c4c(CC2N(CC3)CC2CC2)ccc1O)O,0.944
CCOc1ccc2c(c1)sc(n2)S(=O)(=O)N,0.602
NNc1nncc2c1cccc2,-0.0177
CC(NCC(c1ccc(cc1)NS(=O)(=O)C)O)C,0.799
CON=C(c1csc(n1)N)C(=O)NC1C(=O)N2C1SCC(=C2C(=O)O)CSc1nc(=O)c(=O)[nH]n1C,0.934
COc1c(N2CC3C(C2)CCCN3)c(F)cc2c1n(cc(c2=O)C(=O)O)C1CC1,0.914
OC(=O)Cc1cccc(c1N)C(=O)c1ccc(cc1)Br,0.415
Clc1ccc2c(c1)C(=NC(C(=O)N2C)O)c1ccccc1,1.18
OCCNCCNc1ccc(c2c1C(=O)c1c(C2=O)c(O)ccc1O)NCCNCCO,1.72
Fc1ccc(c(c1)F)C(C(S(=O)(=O)C)C)(Cn1cncn1)O,1.69
C#CC1(O)CCC2C1(C)CCC1C2CCC2=Cc3c(CC12C)cno3,1.38
COC1(NC(=O)C(c2ccc(cc2)O)C(=O)O)C(=O)N2C1OCC(=C2C(=O)O)CSc1nnnn1C,0.462
CCN(CCOC(=O)c1ccc(cc1)N)CC,-0.892
CCC(C(c1ccccc1)(c1ccccc1)CC(N(C)C)C)OC(=O)C,1.26
O=C1CCC(C(=O)N1)N1Cc2c(C1=O)cccc2N,0.477
Nc1ncnc2c1ncn2CCOCP(=O)(O)O,0.204
Nc1ccn(c(=O)n1)C1COC(O1)CO,1.91
CCN1CCCC1CNC(=O)c1cc(ccc1OC)S(=O)(=O)N,0.845
COC(=O)C1(CCN(CC1)CCC(=O)OC)N(c1ccccc1)C(=O)CC,-0.0969
COC(=O)C1=C(C)NC(=C(C1c1ccccc1N(=O)=O)C(=O)OC)C,0.279
CN(CCC(c1ccccn1)c1ccc(cc1)Br)C,1.4
CCCC(C(=O)OCC)NC(C(=O)N1C2CCCCC2CC1C(=O)O)C,-0.0458
OC(=O)C(NC(C(=O)N1CCCC1C(=O)O)C)CCc1ccccc1,1.59
Clc1ccc(cc1)c1ccccc1Cl,1.64
CC(Nc1cccnc1N1CCN(CC1)C(=O)c1cc2c([nH]1)ccc(c2)NS(=O)(=O)C)C,0.763
Clc1cc2c(c(c1Cl)Cl)oc1c2c(Cl)c(c(c1)Cl)Cl,4.94
CN(CCc1c[nH]c2c1cc(cc2)CS(=O)(=O)N1CCCC1)C,0.531
Clc1c(Cl)cc2c(c1Cl)Oc1c(O2)c(Cl)c(c(c1Cl)Cl)Cl,4.6
Clc1cc(Cl)c(c(c1Cl)c1ccccc1)Cl,3.01
O=C(NC(C(CC(Cc1ccccc1)NC(=O)C(C(C)C)NC(=O)N(Cc1csc(n1)C(C)C)C)O)Cc1ccccc1)OCc1cncs1,0.602
CN(CCC=C1c2cc(ccc2OCc2c1cccc2)CC(=O)O)C,0.477
O=C1C=CC2(C(=C1)C(=C)CC1C2CCC2(C1CCC2=O)C)C,1.38
CCc1sc2c(c1)C(=NCC(=O)N2C)c1ccccc1Cl,0.602
CCOc1ccccc1OCC1COCCN1,0.613
Clc1cc(Cl)c(c(c1c1c(Cl)cc(c(c1Cl)Cl)Cl)Cl)Cl,4.78
COc1cc2c(cc1OC)CC(C2=O)CC1CCN(CC1)Cc1ccccc1,1.85
Clc1ccc2c(c1)C(=NCc1n2c(C)nc1)c1ccccc1F,0.491
O=C(NS(=O)(=O)c1ccc(cc1)C)NN1CC2C(C1)CCC2,1.04
CN1CCN(CC1)CCCN1c2ccccc2Sc2c1cc(Cl)cc2,0.954
Fc1ccc(c(c1)F)C(C(c1ncncc1F)C)(Cn1cncn1)O,0.748
Clc1cccc(c1c1ccccc1Cl)Cl,1.78
Clc1ccc2c(c1)N(C(=O)CC(=O)N2C)c1ccccc1,1.26
Clc1ccc(c(c1)Cl)c1ccccc1,1.58
Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1,0.845
O=N(=O)OC(CON(=O)=O)CON(=O)=O,-1.3
CC(=O)N=c1sc(nn1C)S(=O)(=O)N,1.15
CC(=O)OCC(CCn1cnc2c1nc(N)nc2)COC(=O)C,1.0
Nc1nc(N)c2c(n1)nc(c(n2)c1ccccc1)N,0.633
CN1CCc2c3C1Cc1ccc(c(c1c3ccc2)O)O,-0.167
Clc1ccc(c(c1c1c(Cl)ccc(c1Cl)Cl)Cl)Cl,2.94
CNCCC=C1c2ccccc2CCc2c1cccc2,1.48
Fc1ccc(c(c1)F)C(OP(=O)(O)O)(Cn1cncn1)Cn1cncn1,0.322
Clc1cc(Cl)c(cc1c1c(Cl)ccc(c1Cl)Cl)Cl,3.64
Clc1ccc(cc1c1cc(Cl)ccc1Cl)Cl,3.66
CN1CCN(CC1)C1=c2cc(sc2=Nc2c(N1)cccc2)C,1.57
Clc1cc(Cl)c(c(c1)Cl)c1ccc(c(c1)Cl)Cl,3.01
CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O,-0.0223
CCCNC1CCc2c(C1)sc(n2)N,0.903
Clc1ccc(c(c1Cl)Cl)c1c(Cl)ccc(c1Cl)Cl,3.48
Oc1ccc2c(c1)C13CCCCC3C(C2)N(CC1)C,1.13
Clc1cc(Cl)c(c(c1)c1cc(Cl)c(cc1Cl)Cl)Cl,5.37
O=C(c1ccccc1)NC1CCN(CC1)CCc1cc2c([nH]1)cccc2,0.633
CCN(Cc1cc(ccc1O)Nc1ccnc2c1ccc(c2)Cl)CC,0.813
O=C(NC1CCN(C1)C(=O)C1CC(CN1C)SC1=C(C(=O)O)N2C(C1C)C(C2=O)C(O)C)CN=C(N)N,0.23
CNC(C(c1ccccc1)O)C,1.1
CCOC(=O)c1ccc(nc1)C#Cc1ccc2c(c1)C(C)(C)CCS2,1.26
O=C(C(c1ccc(cc1)O)N)NC1C(=O)N2C1SCC(=C2C(=O)O)C,0.0414
CC(=O)Nc1c(I)c(NC(=O)C)c(c(c1I)C(=O)O)I,0.255
OC1CCC2(C34C1Oc1c4c(CC2N(CC3)CC2CCC2)ccc1O)O,0.568
CC(=O)Oc1ccccc1C(=O)O,-0.585
COc1cc(cc(c1O)OC)C1C2C(=O)OCC2C(c2c1cc1OCOc1c2)OC1OC2COC(OC2C(C1O)O)C,0.756
Clc1cc(Cl)c(cc1c1cc(Cl)c(cc1Cl)Cl)Cl,5.11
CN(CCN(c1ccccn1)Cc1cccs1)C,0.204
Clc1ccc(c(c1)Cl)c1cc(Cl)c(c(c1Cl)Cl)Cl,5.4
CN1CCC(C(C1)O)c1c(O)cc(c2c1oc(cc2=O)c1ccccc1Cl)O,0.716
CON=C(c1csc(n1)N)C(=O)NC1C2SCC(=C(N2C1=O)C(=O)O)C,0.322
CC(NC(C)(C)C)CC(c1ccccc1)c1ccccc1,1.75
COc1ccccc1N1CCN(CC1)CCCNc1cc(=O)n(c(=O)n1C)C,0.544
Clc1cc2Oc3c(Oc2cc1Cl)cc(c(c3Cl)Cl)Cl,4.88
CCCSc1ccc2c(c1)[nH]c(n2)NC(=O)OC,1.0
Clc1ccccc1C(n1cncc1)(c1ccccc1)c1ccccc1,0.301
OC(=O)C1N2C(=O)C(C2SC1(C)C)NC(=O)c1c(C)onc1c1c(Cl)cccc1Cl,-0.0555
CN=C1CN(O)C(=c2c(=N1)ccc(c2)Cl)c1ccccc1,0.919
NCCOCC1=C(C(=O)OCC)C(C(=C(N1)C)C(=O)OC)c1ccccc1Cl,1.53
CON=C(c1csc(n1)N)C(=O)NC1C(=O)N2C1SCC(=C2C(=O)OCOC(=O)C(C)(C)C)C=Cc1scnc1C,0.204
Clc1ccc(c(c1)c1ccccc1Cl)Cl,2.48
OC1C(O)C(OC1n1cnc2c1nc(F)nc2N)COP(=O)(O)O,1.3
O=C1CN=C(c2c(N1)ccc(c2)Br)c1ccccn1,1.32
CCC1(OCCc2c1[nH]c1c2cccc1CC)CC(=O)O,0.863
OC(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,4.68
CCN(CCNC(=O)c1ccc(cc1)NC(=O)C)CC,0.806
Oc1ccc(cc1)CC(C(=O)O)(N)C,0.55
Nc1ccc(cc1)S(=O)(=O)Nc1ccccn1,1.0
OCCn1c(C)ncc1N(=O)=O,0.851
CON=C(c1csc(n1)N)C(=O)NC1C2SCC=C(N2C1=O)C(=O)O,0.176
Nc1ccc(cc1)S(=O)(=O)Nc1nnc(s1)C,0.74
FCCn1cc(C(=O)O)c(=O)c2c1c(F)c(N1CCN(CC1)C)c(c2)F,0.934
Clc1cc2c(cc1Cl)oc1c2c(Cl)c(c(c1Cl)Cl)Cl,4.79
CCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,-0.602
Clc1c(Cl)ccc(c1Cl)c1cc(Cl)c(c(c1Cl)Cl)Cl,5.36
c1ccccc1,1.38
Oc1ccc2c(c1)C1(C)CCCCCC(C2)C1N,0.332
CCN1CCN(C(=O)C1=O)C(=O)NC(c1ccc(cc1)O)C(=O)NC1C(=O)N2C1SCC(=C2C(=O)O)CSc1nnnn1C,0.255
CN(CCC=C1c2ccccc2CCc2c1cccc2)C,1.23
Fc1c[nH]c(=O)[nH]c1=O,-0.602
ClC=C(Cl)Cl,1.6
Clc1ccc(c(c1)Cl)c1c(Cl)ccc(c1Cl)Cl,3.01
Clc1ccc(c(c1)c1cc(Cl)c(cc1Cl)Cl)Cl,3.48
OC(=O)COc1ccc(cc1Cl)Cl,1.52
Clc1ccc(cc1)c1cccc(c1)Cl,1.39
CCC1(CCCCN(C1)C)c1cccc(c1)O,0.23
ON=C(c1csc(n1)N)C(=O)NC1C(=O)N2C1SCC(=C2C(=O)O)C=C,0.23
CC(C(=O)Nc1c(C)cccc1C)N,1.08
Clc1cc2c(cc1Cl)oc1c2cc(Cl)c(c1)Cl,3.64
Nc1nc(=O)n(cc1F)C1CSC(O1)CO,1.0
CCCNCC(COc1ccccc1C(=O)CCc1ccccc1)O,0.322
CC(CC1C(=O)N2CCCC2C2(N1C(=O)C(O2)(NC(=O)C1CN(C)C2C(=C1)c1cccc3c1c(C2)c([nH]3)Br)C(C)C)O)C,0.978
Clc1ccc(c(c1)Cl)c1cc(Cl)ccc1Cl,3.02
CCn1cc(C(=O)O)c(=O)c2c1c(F)c(N1CCNC(C1)C)c(c2)F,0.903
C#CC1(CCC2C1(C)CCC1C2CCc2c1ccc(c2)O)OS(=O)(=O)O,0.968
CN1C(=O)CC(C1=O)(C)c1ccccc1,0.301
NCC(=O)CCC(=O)O,-0.0809
O=N(=O)c1ccccc1,1.78
Clc1cc(Cl)c(c(c1)Cl)c1ccccc1Cl,2.08
COCC(=O)Nc1c(I)c(C(=O)NCC(CO)O)c(c(c1I)C(=O)N(CC(CO)O)C)I,0.415
CNC(=CN(=O)=O)NCCSCc1ccc(o1)CN(C)C,0.322
Oc1ccc(cc1)C(C(N1CCC(CC1)(O)c1ccccc1)C)O,0.568
NC(=O)OCC(c1ccccc1)COC(=O)N,1.33
Nc1ccn(c(=O)n1)C1CCC(O1)CO,0.0792
SCC(C(=O)N1CCCC1C(=O)O)C,0.301
CCOc1ccc(cc1)NC(=O)C,-0.0362
Clc1cccc(c1)c1cccc(c1)Cl,0.738
CCCC(=O)N1CCCN(CC1)c1nc(N)c2c(n1)cc(c(c2)OC)OC,0.301
COc1cc2nc(nc(c2cc1OC)N)N1CCN(CC1)C(=O)c1ccco1,0.301
CN(CCC=C1c2ccccc2Sc2c1cc(Cl)cc2)C,1.0
O=C1Cc2ccccc2N(c2c1cccc2)C(=O)N,0.301
Clc1c(Cl)cccc1c1cc(Cl)c(c(c1)Cl)Cl,2.44
Clc1ccc(c(c1)Cl)c1c(Cl)cccc1Cl,2.18
C#CC1(O)C=CC2C1(CC)CCC1C2CCC2=CC(=O)CCC12,1.0
CC(=O)CCCCn1c(=O)c2n(C)cnc2n(c1=O)C,0.0792
Cc1ccc(cc1)c1cc(nn1c1ccc(cc1)S(=O)(=O)N)C(F)(F)F,1.04
NCCON=C(c1ccc(cc1)C(F)(F)F)CCCCOC,1.19
O=C(Cc1ccccc1)NC1C(=O)N2C1SC(C2C(=O)O)(C)C,-0.155
CCCN(CCC)CCc1cccc2c1CC(=O)N2,0.778
CNC1CCC(c2c1cccc2)c1ccc(c(c1)Cl)Cl,1.41
NC(c1ccccc1)C(=O)NC1C(=O)N2C1SCC(=C2C(=O)O)Cl,-0.125
NC(=O)OCC1C(NC(=O)C(=NOCC(=O)O)c2csc(n2)N)C(=O)N1S(=O)(=O)O,0.204
C=O,-1.08
CN(CCc1ccc(cc1)NS(=O)(=O)C)CCOc1ccc(cc1)NS(=O)(=O)C,0.908
Clc1c(Cl)cccc1c1c(Cl)ccc(c1Cl)Cl,3.61
O=C(Cc1c(Cl)cccc1Cl)N=C(N)N,1.18
CC1NCCOC1c1ccccc1,1.37
Clc1ccc(cc1)c1ccccc1,0.613
COC1=CC(=O)CC(C21Oc1c(C2=O)c(OC)cc(c1Cl)OC)C,1.18
O=C(C(c1ccc(cc1)O)N)NC1C(=O)N2C1SC(C2C(=O)O)(C)C,0.0414
CC(=O)NCCCS(=O)(=O)O,1.42
CCCCC1OC2OC3C(O)C(NC)C(C(C3OC2(C(=O)C1)O)NC)O,1.04
CCC#CC(C1(CC=C)C(=O)NC(=O)N(C1=O)C)C,0.204
Nc1ccn(c(=O)n1)C1CSC(O1)CO,0.959
ClCCNP1(=O)OCCCN1CCCl,0.82
Clc1ccc2c(c1)C(=NCC(=O)N2CC1CC1)c1ccccc1,2.07
OC(C(NC(=O)c1cccc(c1C)O)CSc1ccccc1)CN1CC2CCCCC2CC1C(=O)NC(C)(C)C,0.628
COC(=O)NC(C(C)(C)C)C(=O)NN(Cc1ccc(cc1)c1ccccn1)CC(C(Cc1ccccc1)NC(=O)C(C(C)(C)C)NC(=O)OC)O,0.845
CC(N(CC#C)C)Cc1ccccc1,0.114
CN1CCN(CC1)C(=O)OC1c2nccnc2C(=O)N1c1ccc(cn1)Cl,0.716
Brc1cc2c(s1)n1c(CN=C2c2ccccc2Cl)nnc1C,0.681
CCC1(CC)C(=O)NCC(C1=O)C,1.04
OCC(Cn1cnc2c1c(=O)n(C)c(=O)n2C)O,0.23
OC(COc1nsnc1N1CCOCC1)CNC(C)(C)C,0.342
Clc1ccc(cc1)C(c1ccccc1)N1CCN(CC1)Cc1cccc(c1)C,0.778
Clc1cc(Cl)c(c(c1)c1c(Cl)cccc1Cl)Cl,3.01
S=P(N1CC1)(N1CC1)N1CC1,0.431
COc1ccc(cc1OC)CCN(CCCC(c1ccc(c(c1)OC)OC)(C(C)C)C#N)C,0.447
OC(CC(CC(=O)O)O)C=Cc1c(nc(nc1c1ccc(cc1)F)N(S(=O)(=O)C)C)C(C)C,0.301
CCCCCC(CCC1C(O)CC2C1Cc1cccc(c1C2)OCC(=O)O)O,0.477
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1c(S2)cccc1,0.301
CON=C(c1csc(n1)N)C(=O)NC1C2SCC(=C(N2C1=O)C(=O)O)COC,0.392
OCC(=O)C1(O)CCC2C1(C)CC(O)C1(C2CCC2=CC(=O)CCC12C)F,0.544
ClC=CCl,-0.523
Clc1cc(Cl)c(c(c1c1cc(Cl)c(c(c1)Cl)Cl)Cl)Cl,5.18
ON(C(c1cc2c(s1)cccc2)C)C(=O)N,0.398
ClCC(=O)C1(O)C(C)CC2C1(C)CC(O)C1(C2CCC2=CC(=O)C=CC12C)Cl,0.763
NCCCCC(C(=O)N1CCCC1C(=O)O)NC(C(=O)O)CCc1ccccc1,1.62
Nc1c2CCCCc2nc2c1cccc2,0.519
CC(NCCCNC(=O)Nc1c(C)cccc1C)C,0.699
O=C1N(C)CC(=O)N2C1Cc1c(C2c2ccc3c(c2)OCO3)[nH]c2c1cccc2,1.24
Nc1nnc(c(n1)N)c1cccc(c1Cl)Cl,1.4
Clc1cccc(c1)c1cc(Cl)c(cc1Cl)Cl,2.28
COC(=O)C1=C(C)NC(=C(C1c1cccc2c1non2)C(=O)OC(C)C)C,0.519
COc1cc(ccc1Nc1c2ccccc2nc2c1cccc2)NS(=O)(=O)C,0.672
O=C(N(C)C)Oc1cc(cc(c1)OC(=O)N(C)C)C(CNC(C)(C)C)O,0.415
Clc1c(Cl)c(Cl)c(c(c1Cl)Cl)c1c(Cl)ccc(c1Cl)Cl,3.58
O=C(C1NCC(C1)SC1=C(C(=O)O)N2C(C1C)C(C2=O)C(O)C)Nc1cccc(c1)C(=O)O,0.58
OC(=O)C1N2C(=O)C(C2SC1(C)C)N=CN1CCCCCC1,0.0414
COCC1(CCN(CC1)CCn1nnn(c1=O)CC)N(c1ccccc1)C(=O)CC,0.204
OC(c1cc(Cl)c(c(c1)Cl)N)CNC(C)(C)C,1.57
COc1c(OC)c(OC)cc2c1nc(nc2N)N1CCN(CC1)C(=O)OCC(O)(C)C,0.491
CC(=O)OCC1=C(C(=O)O)N2C(SC1)C(C2=O)NC(=O)Cc1cccs1,-0.0223
O=C1c2ccccc2S(=O)(=O)N1CCCCNCC1CCc2c(O1)cccc2,0.0792
CCNC(Cc1cccc(c1)C(F)(F)F)C,1.15
OCC(COc1ccc(cc1)Cl)O,0.562
CCN(CCNC(=O)c1cc(Br)c(cc1OC)N)CC,0.462
O=C(C(c1cscc1)C(=O)O)NC1C(=O)N2C1SC(C2C(=O)O)(C)C,0.0
CN(CCOC(c1ccccn1)c1ccc(cc1)Cl)C,1.18
Cc1ccc(cc1)c1nc2n(c1CC(=O)N(C)C)cc(cc2)C,0.23
OC1C(N)CC(OC1C)OC1CC(O)(Cc2c1c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2)C(=O)C,1.2
OC(=O)C1N2C(=O)C(C2SC1(C)C)NC(=O)c1c(C)onc1c1ccccc1,-0.155
Clc1ccc(c(c1)c1cc(Cl)c(c(c1Cl)Cl)Cl)Cl,3.78
CCCCCC(C=CC1C(O)CC(=O)C1CCCCCCC(=O)O)O,-0.903
CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CC3=CC=CC=C3CC2C(=O)O,0.301
CC1CCCC(N1CCCC(c1ccccn1)(c1ccccc1)O)C,0.924
CC(=O)SC1CC2=CC(=O)CCC2(C2C1C1CCC3(C1(CC2)C)CCC(=O)O3)C,-0.778
CCCC(=O)Nc1ccc(c(c1)C(=O)C)OCC(CNC(C)C)O,0.544
Clc1ccc(cc1Cl)c1cc(Cl)c(c(c1)Cl)Cl,4.17
Clc1c(O)c(Cl)c(c(c1Cl)Cl)Cl,1.48
CC(CC(B(O)O)NC(=O)C(NC(=O)c1cnccn1)Cc1ccccc1)C,1.26
ON=C1CCC2C(=C1)CCC1C2CCC2(C1CCC2(C#C)OC(=O)C)CC,1.32
FC(c1cc2NCNS(=O)(=O)c2cc1S(=O)(=O)N)(F)F,0.716
CN(CCc1c[nH]c2c1cc(cc2)Cn1cncn1)C,0.342
OC(=O)C(c1cccc(c1)Oc1ccccc1)C,0.477
Clc1ccc(cc1)N(=O)=O,2.33
Clc1c(Cl)cc2c(c1Cl)Oc1c(O2)c(Cl)c(c(c1)Cl)Cl,5.39
